"gene_id","baseMean_T30d","baseMean_T10d","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_0.g1121",20.6182426568188,12.9021082600933,12.5603738754099,0.671330964814191,0.364599582687537,1.84128286671552,0.0655801171706287,0.254359453454723
"Mper.PacBio.PsGc_0.g1150",9.62474266364704,0.151567537407077,4.28205935188277,5.75386196926763,1.58525504723593,3.62961277385626,0.000283846703040124,0.0124868870263974
"Mper.PacBio.PsGc_0.g119",8.76935594433081,0.303135074814154,7.05350835582197,5.0290311697202,1.54763496049837,3.24949442089415,0.00115610345982037,0.0218979596507152
"Mper.PacBio.PsGc_0.g150",0.245571110474088,0,1.80746937577332,1.2679994981962,1.85133561334113,0.684910660746069,0.493400298335525,0.821745529321895
"Mper.PacBio.PsGc_0.g1542",0,0.151567537407077,1.92453991169962,-0.456941003929083,1.81349131528257,-0.251967572206368,0.80106612890576,0.991610300863435
"Mper.PacBio.PsGc_0.g1570",0.421290264490324,0.280600664996066,7.65051047345134,0.646257602925736,1.521684811683,0.424698727334322,0.671056311672359,0.977183216109485
"Mper.PacBio.PsGc_0.g1613",0.245571110474088,0,4.70894234721222,1.26888021460806,1.7095192911982,0.742243870040626,0.457939592983895,0.784343345429863
"Mper.PacBio.PsGc_0.g1646",2.41153205885227,1.51161926914468,2.73405103447134,0.702762973767674,0.922640939179039,0.761686311462603,0.446247247063631,0.784343345429863
"Mper.PacBio.PsGc_0.g1868",0.467407543369384,0,2.03311190990637,2.06570424529271,1.77658310028682,1.16274000634094,0.244935004702901,0.555415996579818
"Mper.PacBio.PsGc_0.g1945",1.25159022994923,0,7.18242259464427,3.43064628753046,1.47733115795492,2.32219179095872,0.0202226108169768,0.118394194237573
"Mper.PacBio.PsGc_0.g2118",0.356489326921736,0,2.56006801132387,1.70452283834965,1.67383315413623,1.01833497211928,0.308518793936196,0.635018694438692
"Mper.PacBio.PsGc_0.g2212",3.21041194880506,3.40432213576695,3.34765602466467,-0.0495108627500017,0.674989124034393,-0.0733506081610272,0.941527120637686,1
"Mper.PacBio.PsGc_0.g2226",3.63795416268468,0,3.00939363249701,4.93782501041704,1.63935225163701,3.01205857709121,0.00259482520498664,0.0397873198097952
"Mper.PacBio.PsGc_0.g2246",3.04045473857685,2.67679943156156,2.73492582880818,0.203713877963691,0.798912673246767,0.254988917794735,0.798731658701069,0.991610300863435
"Mper.PacBio.PsGc_0.g2302",0.221836432895296,0,2.12589571684637,1.26227153417524,1.60858212302962,0.784710656735305,0.432623233179221,0.77823844180843
"Mper.PacBio.PsGc_0.g2309",5.15207890458686,6.24408113609144,4.02589885159067,-0.255816979262198,0.787533738529748,-0.324833041108542,0.745307436232478,0.991610300863435
"Mper.PacBio.PsGc_0.g2341",2.22908502466343,3.07308146190359,2.84599120292501,-0.462318276054319,0.709701332979654,-0.651426529119359,0.514771190049006,0.841402655816142
"Mper.PacBio.PsGc_0.g2444",90.7236130109515,58.3894364502782,73.9567695330063,0.636399680693714,0.246424566519709,2.58253342871485,0.0098077860095712,0.085354245813025
"Mper.PacBio.PsGc_0.g2460",2.72464871186161,1.98415229103797,2.06839866621668,0.485810188961803,0.831205689659898,0.584464465300496,0.558907865979676,0.865232369449306
"Mper.PacBio.PsGc_0.g261",1.77646235702968,3.00406725181262,3.29680723918919,-0.754314332685605,0.812336043550295,-0.928574250366748,0.353109771551231,0.678036486130227
"Mper.PacBio.PsGc_0.g2651",9.0036497600848,0.454702612221231,2.46576966815108,4.36786380834278,2.05458310538018,2.12591245246055,0.0335105498416477,0.163490864378948
"Mper.PacBio.PsGc_0.g2716",0,0,6.82698925320262,0,1.76030891594789,0,1,1
"Mper.PacBio.PsGc_0.g316",53.8121653289183,57.1723276370521,50.3992869887097,-0.0888885925180238,0.279937183044281,-0.317530495775416,0.750841103495246,0.991610300863435
"Mper.PacBio.PsGc_0.g549",0,0.151567537407077,9.19133769388735,-0.456952542891364,1.77317714411007,-0.2577027029754,0.796636359878252,0.991610300863435
"Mper.PacBio.PsGc_0.g633",6.34804545480425,5.29557712417065,5.38480978733967,0.288534246817897,0.531814900201114,0.542546376020648,0.58744216853098,0.888058113929463
"Mper.PacBio.PsGc_0.g647",2.09314664776681,2.62590976980065,2.6952924009328,-0.300792562222002,0.814921183890325,-0.36910632361532,0.712048475681938,0.979169594812235
"Mper.PacBio.PsGc_0.g651",3.7653520751131,3.57592946662686,4.1781917564619,0.0856827796908074,0.725478669896732,0.118105167313884,0.905984329186607,1
"Mper.PacBio.PsGc_0.g659",1.73450835280417,3.04246398441855,2.73947742153894,-0.819852069682346,0.702792326320893,-1.16656377563805,0.243386579348747,0.555415996579818
"Mper.PacBio.PsGc_0.g708",6.74133819924803,0.151567537407077,7.55161274242755,5.24600316142656,1.46704024435578,3.57590951005591,0.000349012370303033,0.0124868870263974
"Mper.PacBio.PsGc_0.g755",31.2106527533482,35.4420249626323,27.9002826386681,-0.18621285010454,0.313231318585215,-0.59448988353277,0.552184506606326,0.865232369449306
"Mper.PacBio.PsGc_0.g784",2.58933988760426,1.25733092441435,1.87522798732379,1.10514474892524,1.15532076559053,0.956569622775159,0.33878452746821,0.673386529905948
"Mper.PacBio.PsGc_0.g795",5.44671344474889,3.61924185453755,4.86238137704188,0.545669760856855,0.545579943465653,1.00016462736997,0.31723084441287,0.642442338999649
"Mper.PacBio.PsGc_0.g8",0.356489326921736,0.280600664996066,3.30908958215853,0.533170094642688,1.69437193667881,0.314671226016509,0.753011293507123,0.991610300863435
"Mper.PacBio.PsGc_0.g817",8.88479183825719,8.81472250948613,10.4724816352302,0.00169583872295836,0.446255951096705,0.00380014814097318,0.996967927767312,1
"Mper.PacBio.PsGc_0.g894",0,0.151567537407077,2.44037357886703,-0.456941437602502,1.63927263010669,-0.278746456940944,0.780439407446592,0.991610300863435
"Mper.PacBio.PsGc_0.g940",0.760448009001058,0.129033127588989,1.78967724465431,2.12986273399845,1.75456976067993,1.21389458642732,0.224787980436344,0.524505287684802
"Mper.PacBio.PsGc_0.g993",0,0,2.10335236123152,0,2.23874498335275,0,1,1
"Mper.PacBio.PsGc_0.g995",0,0,2.0423169150214,0,1.78056736723926,0,1,1
"Mper.PacBio.PsGc_1.g1050",0.110918216447648,0,2.12535604154641,0.697203315523959,1.78316886674767,0.390991189070943,0.695803748614357,0.979169594812235
"Mper.PacBio.PsGc_1.g1181",41.2044278620702,40.6949633574532,49.9410066424965,0.0208353193141125,0.314719449790006,0.066202833437891,0.94721634096852,1
"Mper.PacBio.PsGc_1.g1184",8.12079897598176,9.47961730167149,4.9404621485365,-0.230606292249172,0.714353701186095,-0.322818082787671,0.74683301751972,0.991610300863435
"Mper.PacBio.PsGc_1.g1347",1.72323082149116,0.151567537407077,1.94799926075947,3.28048905269836,1.69365122200597,1.93693306512833,0.0527535259591592,0.218955650922508
"Mper.PacBio.PsGc_1.g1415",0,0,1.97831258352457,0,1.75725203314358,0,1,1
"Mper.PacBio.PsGc_1.g1440",0,0,2.43850921737152,0,1.95054423334373,0,1,1
"Mper.PacBio.PsGc_1.g1519",0.776427515133534,0,2.22319234686129,2.81661715474093,1.5340881610616,1.83602039715359,0.066354640031667,0.254359453454723
"Mper.PacBio.PsGc_1.g1729",192.1466202686,346.13996666461,177.155775199544,-0.849436235416785,0.50906974186915,-1.66860484046432,0.0951957189613575,0.297602150539389
"Mper.PacBio.PsGc_1.g1757",6.68541611210304,1.98796001043757,2.9779952611443,1.73384066199247,0.710007576376944,2.44200304289707,0.0146060235129315,0.104514212692532
"Mper.PacBio.PsGc_1.g1872",42.4752737112625,33.3047544040251,37.255403086348,0.354805883803186,0.261406921339354,1.35729337993535,0.174688009972054,0.439449525085949
"Mper.PacBio.PsGc_1.g1899",1.31793484198446,3.23787175710837,4.25419445487132,-1.30964763460965,0.732173778235477,-1.78871146924419,0.0736612948954246,0.262485957351394
"Mper.PacBio.PsGc_1.g1900",0,0,2.65313316246064,0,1.80480544868058,0,1,1
"Mper.PacBio.PsGc_1.g191",0.134652894026441,0,4.14743117356674,0.697207870880915,1.57701731212831,0.44210540082149,0.658412936376606,0.97251819042783
"Mper.PacBio.PsGc_1.g1926",0,0,7.94903841876027,0,1.71507859633385,0,1,1
"Mper.PacBio.PsGc_1.g2085",3.71984008980832,1.7892723657202,2.0477038099371,1.11179158358655,0.894798292514139,1.24250525832221,0.214050201602054,0.518226803878657
"Mper.PacBio.PsGc_1.g2226",9.97005284916939,12.6362988795617,12.5140059808679,-0.337176350516154,0.368730124913751,-0.914425829988863,0.360493134441338,0.678823329181935
"Mper.PacBio.PsGc_1.g2331",4.34907595579721,1.38832378289051,3.08050909335058,1.69546213447719,1.18282356908114,1.43340239305029,0.151742874917295,0.399197024560256
"Mper.PacBio.PsGc_1.g2361",3.1386023859015,1.6486064599553,4.32646043124074,0.955983784788902,0.921552192181464,1.03736260723978,0.299566898106835,0.634392625458739
"Mper.PacBio.PsGc_1.g2369",0,0,1.91037463743307,0,2.06577882183503,0,1,1
"Mper.PacBio.PsGc_1.g2439",1.86963017347754,0.151567537407077,1.81301039239912,3.41768659848134,1.73064114446411,1.97480951462044,0.0482897688933625,0.210125751130578
"Mper.PacBio.PsGc_1.g2651",0,0.151567537407077,2.3715180684957,-0.456944095592047,1.7663765418505,-0.258690083776441,0.795874371196411,0.991610300863435
