"gene_id","baseMean_T30d","baseMean_T10d","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_5.g401",9.8987506631123,0,2.52887830763601,6.36968663779021,1.83257299967897,3.47581604602167,0.000509301498765913,0.012689776760529
"Mper.PacBio.PsGc_10.g1150",7.48275374208268,0,2.05239283193847,5.96634134332141,2.063137785459,2.89187730716397,0.00382947463644655,0.0482707895560293
"Mper.PacBio.PsGc_0.g1150",9.62474266364704,0.151567537407077,4.28205935188277,5.75386196926763,1.58525504723593,3.62961277385626,0.000283846703040124,0.0124868870263974
"Mper.PacBio.PsGc_9.g1397",7.33750032592849,0.151567537407077,5.55057593512724,5.3687061797356,1.46158653704392,3.67320445534063,0.000239527679487908,0.0124868870263974
"Mper.PacBio.PsGc_2.g1007",7.00712186402714,0.151567537407077,8.93321537267571,5.30133356926368,1.45545262458527,3.64239514204339,0.000270113019541352,0.0124868870263974
"Mper.PacBio.PsGc_7.g991",10.4890646425482,0.303135074814154,3.83028802521282,5.28351685929094,1.61035262277771,3.28096889125895,0.00103451153644602,0.0208195446709762
"Mper.PacBio.PsGc_0.g708",6.74133819924803,0.151567537407077,7.55161274242755,5.24600316142656,1.46704024435578,3.57590951005591,0.000349012370303033,0.0124868870263974
"Mper.PacBio.PsGc_2.g735",6.51597964307896,0.096825670482163,2.00707135413516,5.1914374624918,1.79862966439426,2.88632927904042,0.00389764139272286,0.0482707895560293
"Mper.PacBio.PsGc_3.g762",4.31121863281689,0,2.68980858763818,5.18336484923622,1.48334828830148,3.49436803892595,0.000475185457128061,0.012689776760529
"Mper.PacBio.PsGc_0.g119",8.76935594433081,0.303135074814154,7.05350835582197,5.0290311697202,1.54763496049837,3.24949442089415,0.00115610345982037,0.0218979596507152
"Mper.PacBio.PsGc_10.g1087",5.79101276961663,0.151567537407077,2.96154942160004,5.02532382278136,1.73109330172578,2.90297687465573,0.0036963393028601,0.0482707895560293
"Mper.PacBio.PsGc_2.g59",3.7885865628436,0,2.53381371944723,5.00128731580145,1.55260981905081,3.22121324651868,0.00127649130331208,0.0228350110925827
"Mper.PacBio.PsGc_0.g2226",3.63795416268468,0,3.00939363249701,4.93782501041704,1.63935225163701,3.01205857709121,0.00259482520498664,0.0397873198097952
"Mper.PacBio.PsGc_2.g978",3.10171877402052,0,3.66519628226741,4.71953045491807,1.37777593759222,3.42547022788469,0.000613736193855895,0.0141159324586856
"Mper.PacBio.PsGc_9.g398",29.3686345623397,1.20819769437893,18.4705515717759,4.65180532779413,1.38876862061756,3.3495898875693,0.000809312913256036,0.0173732505378962
"Mper.PacBio.PsGc_1.g965",2.14854799370768,0,3.31153359149708,4.19339570008183,1.40455773216452,2.98556307373675,0.00283056757410851,0.0414292163119518
"Mper.PacBio.PsGc_10.g881",9.86288656779026,1.42537128269472,6.56717071883551,2.85115249371445,0.995743275170456,2.86334094822421,0.00419199216111066,0.0499933879954679
"Mper.PacBio.PsGc_9.g1337",301.917271026419,125.228548762623,132.043475568134,1.26909499395734,0.265552202603481,4.77907914720757,1.76099867442266e-06,0.000522008272453711
"Mper.PacBio.PsGc_3.g1357",63.7846568381607,27.5339223703875,47.9473788106976,1.21118175474397,0.266466956272225,4.5453356456949,5.48477811241402e-06,0.000588699517399105
"Mper.PacBio.PsGc_9.g1316",15.8230589454124,7.02422084212187,9.5205793387888,1.17013644270218,0.394848085102229,2.96351049138106,0.0030415169359177,0.0425812371028478
"Mper.PacBio.PsGc_2.g1066",32.8236490807078,17.3516227178208,23.4527142090566,0.932176031020854,0.26326583440801,3.54081657848609,0.000398890777107434,0.012689776760529
"Mper.PacBio.PsGc_10.g751",521.635418655087,305.078479323422,280.012316613692,0.773124431335145,0.214661139095967,3.60160406578998,0.000316259776337779,0.0124868870263974
"Mper.PacBio.PsGc_10.g747",201.589550118318,141.13143677906,172.596913604062,0.512161079311101,0.159815802829462,3.20469609540194,0.00135205155284293,0.0229137157902855
