"gene_id","baseMean_T24h","baseMean_T12h","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_0.g1121",7.41567913315574,6.39603899664811,12.5603738754099,0.250689167702596,0.504501136601843,0.496905060296112,0.619256002910914,0.990321463352591
"Mper.PacBio.PsGc_0.g1150",8.6051836443398,2.39596580840982,4.28205935188277,1.80581474748877,1.40194320365937,1.28807981862261,0.197718179688649,0.918432834682757
"Mper.PacBio.PsGc_0.g119",9.20986801691905,18.5249255040851,7.05350835582197,-0.999702847916093,1.28936917425146,-0.775342599993882,0.438137243190911,0.990321463352591
"Mper.PacBio.PsGc_0.g1281",2.11439379960157,0.697347876904687,1.61013628910257,2.13897186170124,1.69196073194412,1.26419710653893,0.206159289124827,0.92131767711884
"Mper.PacBio.PsGc_0.g150",2.00265739661393,2.3002000704414,1.80746937577332,-0.196251186333929,1.55050863959817,-0.126572133377334,0.899279053859303,0.990321463352591
"Mper.PacBio.PsGc_0.g1542",7.89951904401202,0.605235305132923,1.92453991169962,4.55183993234693,1.57938034510525,2.88204164782333,0.0039510750618408,0.121918887622516
"Mper.PacBio.PsGc_0.g1570",4.34261767366706,7.65923190749666,7.65051047345134,-0.759649697057915,1.02884571528905,-0.738351422151276,0.460300925999771,0.990321463352591
"Mper.PacBio.PsGc_0.g1587",3.66057614989183,5.11257662885417,1.77281557569297,-0.412091646137901,1.7901159700933,-0.230203882330832,0.817933345204472,0.990321463352591
"Mper.PacBio.PsGc_0.g1612",3.18968318601128,2.46125435263223,1.38466916008097,0.294876628342395,1.7590714016575,0.167631983593472,0.866872807961208,0.990321463352591
"Mper.PacBio.PsGc_0.g1613",8.30609152391505,13.9505720263739,4.70894234721222,-0.744098738367863,1.1831573146846,-0.628909384350316,0.529408381971199,0.990321463352591
"Mper.PacBio.PsGc_0.g1646",3.73108625753046,3.66271527240283,2.73405103447134,0.0576893943452374,0.947205494879722,0.0609048349667386,0.951434998850025,0.990321463352591
"Mper.PacBio.PsGc_0.g1868",2.6703513739141,6.30082262315712,2.03311190990637,-1.21788985079638,1.45423314638671,-0.837479089114722,0.402323326136449,0.990321463352591
"Mper.PacBio.PsGc_0.g1945",11.8632420325806,21.9861552399828,7.18242259464427,-0.886845839236207,1.10131560204577,-0.805260397281966,0.420669429903282,0.990321463352591
"Mper.PacBio.PsGc_0.g2118",1.56595203384815,9.57497335136834,2.56006801132387,-2.69217128680288,1.33956386013751,-2.00973717410271,0.0444590132944608,0.585690810772662
