"gene_id","baseMean_T48h","baseMean_T24h","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_3.g615",0.478696042749211,175.310370709277,29.7630468187716,-8.00764910122485,1.73989239898783,-4.6023817943473,4.17686626928886e-06,0.00245691622351395
"Mper.PacBio.PsGc_7.g379",0.271822572521076,27.8792858328883,5.06429040229156,-5.61652970305942,1.23268521654157,-4.5563373582245,5.20533098202109e-06,0.00245691622351395
"Mper.PacBio.PsGc_7.g431",55.501304930424,171.138481879929,63.7732987542741,-1.63553607614662,0.406035566172187,-4.02806111682601,5.62387259427116e-05,0.0106178714579839
"Mper.PacBio.PsGc_9.g970",356.315769176775,874.002039217122,469.295271589365,-1.28535038764461,0.315226309075851,-4.07754794139128,4.55131474580265e-05,0.0106178714579839
"Mper.PacBio.PsGc_9.g1036",209.736730143234,465.37120780702,264.18422357204,-1.1553661499624,0.276361075397865,-4.18063994105926,2.90689846995361e-05,0.00914704051878736
