"gene_id","baseMean_T10d","baseMean_T5d","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_9.g184",0.151567537407077,3.51861391748541,16.6706212285631,-4.24582756158207,1.31435832386192,-3.23034250592086,0.00123642002967666,0.0277311349513195
"Mper.PacBio.PsGc_9.g1252",0.151567537407077,3.25079966391633,10.5224544942618,-4.14188232813919,1.35127708552136,-3.06516137402058,0.00217552578707949,0.0379508387301644
"Mper.PacBio.PsGc_1.g1184",9.47961730167149,1.91161304246121,4.9404621485365,2.31801345000931,0.791607613390952,2.92823541714032,0.00340891827964846,0.0486545609004372
"Mper.PacBio.PsGc_5.g1298",95.617391365182,30.8463532345488,52.6302435688021,1.62863343336053,0.439274690882374,3.7075512593022,0.000209273065844107,0.00821396783438119
"Mper.PacBio.PsGc_1.g1729",346.13996666461,115.278078592185,177.155775199544,1.58611355750388,0.510090204459037,3.10947660558586,0.0018741912589201,0.0367810034563071
"Mper.PacBio.PsGc_5.g874",229.954803699443,558.883761033164,377.678584262555,-1.28136448500642,0.208722253889857,-6.13908896213146,8.29960806406747e-10,4.49029276173634e-08
"Mper.PacBio.PsGc_2.g1124",1899.12004708536,4306.30576032081,2913.82258080209,-1.1810719748411,0.167824927415933,-7.03752412127646,1.95685669023302e-12,3.07226500366584e-10
"Mper.PacBio.PsGc_10.g750",70.2583404967049,35.2561519659249,54.4502717819399,0.985642188670005,0.28078646232885,3.5102909894411,0.00044761655438102,0.014055159807564
"Mper.PacBio.PsGc_3.g1128",2006.0219250966,3950.46630771669,2776.69337753803,-0.977634584506016,0.159384690513378,-6.13380483004393,8.58017725172548e-10,4.49029276173634e-08
"Mper.PacBio.PsGc_0.g755",35.4420249626323,18.4684771100922,27.9002826386681,0.947069948083024,0.323334876696494,2.92906833237175,0.00339979672880165,0.0486545609004372
"Mper.PacBio.PsGc_4.g610",229.511797121675,139.798439040445,160.333213053092,0.711869673444061,0.209122311082309,3.40408285352142,0.000663866134667805,0.0173711638571409
