"gene_id","baseMean_T10d","baseMean_T5d","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_0.g1",1.59172447637461,0.355604269761554,1.98689602014273,1.91718077636853,1.47859346062592,1.29662468245798,0.194760355585011,0.37383306093673
"Mper.PacBio.PsGc_0.g1033",5.19526409966001,0,2.71070224622794,4.77973987232302,1.44962051227363,3.29723526388733,0.000976416752914163,0.0210305146781512
"Mper.PacBio.PsGc_0.g1035",1.15325957143196,0.934920488574865,2.16856055091922,0.412989758774982,1.31421159516751,0.314249060268215,0.75333188382998,0.872378640133596
"Mper.PacBio.PsGc_0.g1113",2.169428653238,0.186613507604096,2.07713225611833,2.94110302480086,1.33862903948269,2.19710086816691,0.0280132431350588,0.147482675116985
"Mper.PacBio.PsGc_0.g1121",21.5330140179065,18.9989270334108,23.6685191962463,0.212951752565373,0.287209557379076,0.7414507877407,0.45842016010325,0.652811437471272
"Mper.PacBio.PsGc_0.g1150",3.69847687617156,0.186613507604096,4.8758745610528,3.71620830124028,1.23326864240721,3.01329991978605,0.00258423383062799,0.0401991929208799
"Mper.PacBio.PsGc_0.g119",4.06327861180911,0.366720677636507,5.84021562470078,3.26874977711943,1.21521490235442,2.68985326857528,0.0071483442200746,0.071483442200746
"Mper.PacBio.PsGc_0.g1570",0.287402163844399,7.03446093237102,5.58289696405329,-4.5379902094197,1.40924576837656,-3.22015528536761,0.0012812117545985,0.0242246127241429
"Mper.PacBio.PsGc_0.g1585",1.74276718973412,0,1.89312990531739,3.20044029888286,1.37897422341064,2.32088478852575,0.0202930627389631,0.127259248672064
"Mper.PacBio.PsGc_0.g1613",0.150049009256616,0,3.00588976087609,0.0619738964157018,1.40255370825524,0.0441864693315714,0.964755767429119,1
"Mper.PacBio.PsGc_0.g1638",1.98201383674391,0,1.84038738367984,3.3955780241693,1.37482187708127,2.46983124197737,0.0135176805256762,0.103697275265461
"Mper.PacBio.PsGc_0.g1646",2.5828596497773,1.25516052078083,3.20595748057947,1.07741795126997,0.839494817072909,1.28341227290316,0.199347676373454,0.377681764557932
"Mper.PacBio.PsGc_0.g1696",3.71293752956178,0.92005486287711,2.77496679488875,1.93391039126986,1.14863839921333,1.68365465806675,0.0922484288948557,0.257010548164772
"Mper.PacBio.PsGc_0.g1785",1.57827755482601,0,3.52086671701951,3.06198364099769,1.47979514059054,2.06919428034866,0.0385278592373795,0.16521227183475
"Mper.PacBio.PsGc_0.g1821",5.17874833695267,0.689066451590832,4.25609832964489,3.03583724983868,1.2118072755475,2.50521457586321,0.0122377125706799,0.100781162346776
"Mper.PacBio.PsGc_0.g1865",1.11917759694251,0.280846736683336,2.3120092712456,1.99952452287822,1.57025805850745,1.2733731962368,0.202885644063829,0.381261613005853
"Mper.PacBio.PsGc_0.g1876",0.869862997104609,0.40171337733581,1.67184812558221,1.0422995586487,1.4121749722531,0.738081030416317,0.460465210359201,0.652811437471272
"Mper.PacBio.PsGc_0.g1914",1.99683844596883,0.180107170032411,1.51095026284649,2.82600365757209,1.48690758851026,1.90059132081199,0.0573555632186241,0.202007015109619
"Mper.PacBio.PsGc_0.g1945",0.425627703923513,0.40171337733581,3.23069596939114,0.0320526138793345,1.35658905360292,0.0236273570055773,0.981149850504595,1
"Mper.PacBio.PsGc_0.g1973",1.75359695480872,1.76613481626998,1.69316320451027,0.0359105131032449,1.13778520898561,0.0315617682666667,0.974821532692732,1
