"gene_id","baseMean_T5d","baseMean_T48h","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_1.g1181",68.3922773527285,49.2589018706333,49.9410066424965,0.461518286143217,0.322451279848689,1.43128067706782,0.152349789568756,0.461237846003238
"Mper.PacBio.PsGc_1.g1184",1.91161304246121,1.8888740575941,4.9404621485365,-0.258569213245626,0.924496559515348,-0.279686506763396,0.77971803139701,0.879218012201733
"Mper.PacBio.PsGc_1.g120",0.133454455304209,0.614607329009749,1.12652978269446,-2.12928442856803,1.93494470815278,-1.10043683398105,0.271141837152495,0.525161999362383
"Mper.PacBio.PsGc_1.g1347",0.270812128314141,0.478696042749211,1.94799926075947,-1.20574824738814,1.8232490213213,-0.661318466807318,0.508408101062578,0.737336702102744
"Mper.PacBio.PsGc_1.g1415",0.268860519461279,1.19601199321792,1.97831258352457,-2.30153172823797,1.61561396251403,-1.42455548270739,0.154285736176976,0.461237846003238
"Mper.PacBio.PsGc_1.g1440",0.266908910608418,1.33774452878187,2.43850921737152,-1.05851590836237,1.90772663786283,-0.554857225010077,0.578992321772936,0.758870114844391
"Mper.PacBio.PsGc_1.g1519",0.472422287177218,2.99987504533062,2.22319234686129,-2.6345135357916,1.43942528949107,-1.83025375128922,0.0672120035772997,0.362902146381136
"Mper.PacBio.PsGc_1.g1729",115.278078592185,164.758262080772,177.155775199544,-0.532410145621995,0.51432662250455,-1.03515960933421,0.300594378142424,0.550711810655187
"Mper.PacBio.PsGc_1.g1746",0.157478357279378,0.782993166416758,1.27872385988432,-2.49016520492255,1.79727874279173,-1.38551975585854,0.165893595913836,0.461237846003238
"Mper.PacBio.PsGc_1.g1757",2.24991767637359,1.60956710130294,2.9779952611443,1.16058623479252,0.971306648856377,1.19487109056548,0.232137399486841,0.494819193643002
"Mper.PacBio.PsGc_1.g1872",41.0493808168633,40.0437014762646,37.255403086348,0.117221763135321,0.278738810028996,0.42054338656008,0.674088541355487,0.810908492818729
"Mper.PacBio.PsGc_1.g1893",0.536674773030363,0.64708188015622,1.21238236124648,-0.907660553362577,1.92566506077664,-0.471349131191335,0.637391435732164,0.799288333204965
"Mper.PacBio.PsGc_1.g1899",4.45162599581225,6.84549294362042,4.25419445487132,-0.277319371081411,0.632884390165008,-0.438183300759096,0.661253412952075,0.80403945965855
"Mper.PacBio.PsGc_1.g1900",0,6.03654762810481,2.65313316246064,-5.23390616806656,1.60765923723427,-3.25560669005373,0.00113150375685061,0.0458259021524496
"Mper.PacBio.PsGc_1.g191",0.561175119613452,3.01827381405241,4.14743117356674,-1.54156527661827,1.30544692135401,-1.18087166272479,0.2376537100487,0.503022333390983
